inspector,pr_url,commit,commit_url,initial_flag,refactoring_type,refactoring_detail,confirmed_refactoring_flag,covered_refactoring_flag,notes
analyst 2,https://github.com/apache/fluo/pull/1032,12d007c6f62939add1effedca8717e837229994c,https://github.com/apache/fluo/commit/12d007c6f62939add1effedca8717e837229994c,FALSE,Merge Parameter,"[help : boolean, hexEncNonAscii : boolean, scanAccumuloTable : boolean, exportAsJson : boolean, scanNtfy : boolean] to flags : EnumSet<ScanFlags> in method public ScanOpts(startRow String, endRow String, columns List<String>, exactRow String, rowPrefix String, flags EnumSet<ScanFlags>) in class org.apache.fluo.core.util.ScanUtil.ScanOpts",TRUE,TRUE,Reviewer suggested to avoid using multiple booleans.
analyst 1,https://github.com/apache/struts/pull/32,6834b78fe9ec33e90530686e9c5101358750a854,https://github.com/apache/struts/commit/6834b78fe9ec33e90530686e9c5101358750a854,TRUE,,,,,
analyst 1,https://github.com/apache/struts/pull/32,6a58778399dcdacbe061c55b37a581646871d4ce,https://github.com/apache/struts/commit/6a58778399dcdacbe061c55b37a581646871d4ce,FALSE,Replace Variable With Attribute,"conv : XWorkConverter to converter : XWorkConverter in method private tryFindValue(expr String, asType Class) : Object in class com.opensymphony.xwork2.ognl.OgnlValueStack",TRUE,TRUE,A review comment indirectly promoted refactoring.
analyst 1,https://github.com/apache/struts/pull/32,debaaa2443b854ee0c0cd34ea61ccdc88810e13d,https://github.com/apache/struts/commit/debaaa2443b854ee0c0cd34ea61ccdc88810e13d,FALSE,,,,,
analyst 2,https://github.com/apache/tomee/pull/175,515306f7ba0fa1c13720c4426f67854a339d2e30,https://github.com/apache/tomee/commit/515306f7ba0fa1c13720c4426f67854a339d2e30,TRUE,,,,,
analyst 2,https://github.com/apache/tomee/pull/175,460ba29b6dc0790e70b28920c47b04591d80a026,https://github.com/apache/tomee/commit/460ba29b6dc0790e70b28920c47b04591d80a026,FALSE,,,,,
analyst 2,https://github.com/apache/tomee/pull/175,f4d3e01563bf9e37f32b9231d6a4b4a8bb0c3aa2,https://github.com/apache/tomee/commit/f4d3e01563bf9e37f32b9231d6a4b4a8bb0c3aa2,FALSE,Change Return Type,Class to Class<?> in method public getExternalTransactionControllerClass() : Class<?> in class org.apache.openejb.jpa.integration.eclipselink.OpenEJBServerPlatform,         VERDADEIRO,FALSE,No notes.
analyst 2,https://github.com/apache/tomee/pull/175,0640376e4dd8a21a2d96f1b5f43b2ee7ecd1ecf5,https://github.com/apache/tomee/commit/0640376e4dd8a21a2d96f1b5f43b2ee7ecd1ecf5,FALSE,,,,,
analyst 2,https://github.com/apache/incubator-iotdb/pull/105,3a1a19eca44ddafd85b6e4eb16973b6863449933,https://github.com/apache/incubator-iotdb/commit/3a1a19eca44ddafd85b6e4eb16973b6863449933,TRUE,Change Parameter Type,o : TimeValuePairInMemTable to o : TimeValuePair in method public compareTo(o TimeValuePair) : int in class org.apache.iotdb.db.utils.TimeValuePair,,,
analyst 2,https://github.com/apache/incubator-iotdb/pull/105,3a1a19eca44ddafd85b6e4eb16973b6863449933,https://github.com/apache/incubator-iotdb/commit/3a1a19eca44ddafd85b6e4eb16973b6863449933,TRUE,Pull Up Method,public compareTo(o TimeValuePairInMemTable) : int from class org.apache.iotdb.db.engine.memtable.TimeValuePairInMemTable to public compareTo(o TimeValuePair) : int from class org.apache.iotdb.db.utils.TimeValuePair,,,
analyst 2,https://github.com/apache/incubator-iotdb/pull/105,de87b06d144e3d48aafc868c5ed68ea208137bdf,https://github.com/apache/incubator-iotdb/commit/de87b06d144e3d48aafc868c5ed68ea208137bdf,FALSE,,,,,
analyst 2,https://github.com/apache/incubator-iotdb/pull/105,9b9418390593e4a6fa389dd80c692fdfac40b00b,https://github.com/apache/incubator-iotdb/commit/9b9418390593e4a6fa389dd80c692fdfac40b00b,FALSE,Rename Variable,"treeMap : Map<Long,TsPrimitiveType> to map : Map<Long,TsPrimitiveType> in method public getSortedTimeValuePairList() : List<TimeValuePair> in class org.apache.iotdb.db.engine.memtable.WritableMemChunk",TRUE,TRUE,A review comment directly promoted refactoring.
analyst 3,https://github.com/apache/brooklyn-server/pull/331,84aded4e2c86fb34fe877d5159566c64c576b5cd,https://github.com/apache/brooklyn-server/commit/84aded4e2c86fb34fe877d5159566c64c576b5cd,TRUE,,,,,
analyst 3,https://github.com/apache/brooklyn-server/pull/331,efb07421af3ef842bfc8ab1b141f00daa8fb03c4,https://github.com/apache/brooklyn-server/commit/efb07421af3ef842bfc8ab1b141f00daa8fb03c4,TRUE,Extract Method,protected resolveDeploymentPlanInternal(plan DeploymentPlan) : AssemblyTemplateConstructor extracted from public registerDeploymentPlan(plan DeploymentPlan) : AssemblyTemplate in class org.apache.brooklyn.camp.spi.resolve.PdpProcessor,,,
analyst 3,https://github.com/apache/brooklyn-server/pull/331,efb07421af3ef842bfc8ab1b141f00daa8fb03c4,https://github.com/apache/brooklyn-server/commit/efb07421af3ef842bfc8ab1b141f00daa8fb03c4,TRUE,Rename Method,"package registerDeploymentPlan(plan String, loader BrooklynClassLoadingContext, camp CampPlatform) : AssemblyTemplate renamed to package resolveDeploymentPlan(plan String, loader BrooklynClassLoadingContext, camp CampPlatform) : AssemblyTemplate in class org.apache.brooklyn.camp.brooklyn.spi.creation.CampInternalUtils",,,
analyst 3,https://github.com/apache/brooklyn-server/pull/331,efb07421af3ef842bfc8ab1b141f00daa8fb03c4,https://github.com/apache/brooklyn-server/commit/efb07421af3ef842bfc8ab1b141f00daa8fb03c4,TRUE,Extract Method,public construct(save boolean) : AssemblyTemplate extracted from public commit() : AssemblyTemplate in class org.apache.brooklyn.camp.spi.pdp.AssemblyTemplateConstructor,,,
analyst 3,https://github.com/apache/brooklyn-server/pull/331,efb07421af3ef842bfc8ab1b141f00daa8fb03c4,https://github.com/apache/brooklyn-server/commit/efb07421af3ef842bfc8ab1b141f00daa8fb03c4,TRUE,Extract And Move Method,public findPlatform(mgmt ManagementContext) : CampPlatform extracted from public getCampPlatform(mgmt ManagementContext) : CampPlatform in class org.apache.brooklyn.camp.brooklyn.spi.creation.CampInternalUtils & moved to class org.apache.brooklyn.camp.brooklyn.BrooklynCampPlatform,,,
analyst 3,https://github.com/apache/brooklyn-server/pull/331,efd337d92d340d8f98e516e9f466be3c89586541,https://github.com/apache/brooklyn-server/commit/efd337d92d340d8f98e516e9f466be3c89586541,TRUE,,,,,
analyst 3,https://github.com/apache/brooklyn-server/pull/331,457c8d41db37e095b709ac4c4bab96c1d33d0bd3,https://github.com/apache/brooklyn-server/commit/457c8d41db37e095b709ac4c4bab96c1d33d0bd3,TRUE,,,,,
analyst 3,https://github.com/apache/brooklyn-server/pull/331,61073c644b26231e4d7b8d7378acca82b4909c15,https://github.com/apache/brooklyn-server/commit/61073c644b26231e4d7b8d7378acca82b4909c15,FALSE,Rename Method,public testLeakWithPct() : void renamed to public testLeakyPlatformComponentTemplate() : void in class org.apache.brooklyn.camp.brooklyn.EntitiesYamlTest,VERDADEIRO,VERDADEIRO,"The reviewer didnt understand what the previous class name meaning, so it conduced the refactoring."
analyst 1,https://github.com/apache/kafka/pull/6305,c6cff20aff19ddc1bb216b0640a7642337a2e34c,https://github.com/apache/kafka/commit/c6cff20aff19ddc1bb216b0640a7642337a2e34c,TRUE,,,,,
analyst 1,https://github.com/apache/kafka/pull/6305,0e6d881a858d97409d7220cc57cc7fae0bfdb0aa,https://github.com/apache/kafka/commit/0e6d881a858d97409d7220cc57cc7fae0bfdb0aa,FALSE,Rename Attribute,index : int to addressIndex : int in class org.apache.kafka.clients.ClusterConnectionStates.NodeConnectionState,TRUE,FALSE,No notes.
analyst 1,https://github.com/apache/kafka/pull/6305,54d1baa1897cac042aa24918a49930940ab781ed,https://github.com/apache/kafka/commit/54d1baa1897cac042aa24918a49930940ab781ed,FALSE,,,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/613,5cc40679d74c86ecf546c113ddf9d6b0b63d7a77,https://github.com/apache/servicecomb-java-chassis/commit/5cc40679d74c86ecf546c113ddf9d6b0b63d7a77,TRUE,,,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/613,d2edde342f987890bdff7636271a18fe5d53e10c,https://github.com/apache/servicecomb-java-chassis/commit/d2edde342f987890bdff7636271a18fe5d53e10c,FALSE,Rename Method,public testLaodBalanceWithSessionSticknessRule() : void renamed to public testLoadBalanceWithSessionSticknessRule() : void in class org.apache.servicecomb.loadbalance.TestLoadBalancer,TRUE,FALSE,The method was renamed due to a typo.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/613,a14d503ddbd3abd86831dd3e834b2361648922e4,https://github.com/apache/servicecomb-java-chassis/commit/a14d503ddbd3abd86831dd3e834b2361648922e4,FALSE,,,,,
analyst 2,https://github.com/apache/dubbo/pull/3239,003c1ebeb52afa53f43f7374e6c1ca1421f54cca,https://github.com/apache/dubbo/commit/003c1ebeb52afa53f43f7374e6c1ca1421f54cca,TRUE,Extract Method,private toValidAddress(address InetAddress) : Optional<InetAddress> extracted from private getLocalAddress0() : InetAddress in class org.apache.dubbo.common.utils.NetUtils,,,
analyst 2,https://github.com/apache/dubbo/pull/3239,003c1ebeb52afa53f43f7374e6c1ca1421f54cca,https://github.com/apache/dubbo/commit/003c1ebeb52afa53f43f7374e6c1ca1421f54cca,TRUE,Change Variable Type,address : InetAddress to addressOp : Optional<InetAddress> in method private getLocalAddress0() : InetAddress in class org.apache.dubbo.common.utils.NetUtils,,,
analyst 2,https://github.com/apache/dubbo/pull/3239,003c1ebeb52afa53f43f7374e6c1ca1421f54cca,https://github.com/apache/dubbo/commit/003c1ebeb52afa53f43f7374e6c1ca1421f54cca,TRUE,Rename Variable,address : InetAddress to addressOp : Optional<InetAddress> in method private getLocalAddress0() : InetAddress in class org.apache.dubbo.common.utils.NetUtils,,,
analyst 2,https://github.com/apache/dubbo/pull/3239,c724519e6e8470a24a0f09ebe85987ba01bee13d,https://github.com/apache/dubbo/commit/c724519e6e8470a24a0f09ebe85987ba01bee13d,FALSE,Rename Method,package isValidAddress(address InetAddress) : boolean renamed to package isValidV4Address(address InetAddress) : boolean in class org.apache.dubbo.common.utils.NetUtils,VERDADEIRO,VERDADEIRO,No notes.
analyst 1,https://github.com/apache/cloudstack/pull/65,9b4e39e837af498599859c4a6687eb8bf9f8ad89,https://github.com/apache/cloudstack/commit/9b4e39e837af498599859c4a6687eb8bf9f8ad89,TRUE,,,,,
analyst 1,https://github.com/apache/cloudstack/pull/65,b2393c31ed8f689e45227f12371fc042c9dbd0e4,https://github.com/apache/cloudstack/commit/b2393c31ed8f689e45227f12371fc042c9dbd0e4,FALSE,Move Class,com.cloud.api.ConstantTimeComparator moved to com.cloud.utils.ConstantTimeComparator,TRUE,TRUE,A review comment in commit's parent directly suggested such refactoring.
analyst 2,https://github.com/apache/dubbo/pull/3318,af57d92796355effece09be5f99dedaf741b1b95,https://github.com/apache/dubbo/commit/af57d92796355effece09be5f99dedaf741b1b95,TRUE,,,,,
analyst 2,https://github.com/apache/dubbo/pull/3318,9851cc7ba2b1285da90b49f8be7e6e2d511d210c,https://github.com/apache/dubbo/commit/9851cc7ba2b1285da90b49f8be7e6e2d511d210c,FALSE,Extract Variable,"url : URL in method protected newServer(port int, receiver Replier<?>) : ExchangeServer from class com.alibaba.dubbo.remoting.transport.netty4.NettyClientToServerTest",VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/dubbo/pull/3318,c314cda2208c1487c750881ebd8bb6697f9ffbee,https://github.com/apache/dubbo/commit/c314cda2208c1487c750881ebd8bb6697f9ffbee,FALSE,,,,,
analyst 2,https://github.com/apache/beam/pull/9405,4e4802d63d09ab11eb3b27b1b4d6e98c1fddffda,https://github.com/apache/beam/commit/4e4802d63d09ab11eb3b27b1b4d6e98c1fddffda,TRUE,,,,,
analyst 2,https://github.com/apache/beam/pull/9405,d74689a8c643850c22d7876ceedc22797fad7f20,https://github.com/apache/beam/commit/d74689a8c643850c22d7876ceedc22797fad7f20,FALSE,Rename Method,private ensureSelectedFieldsAndRowRestrictionNotSet() : void renamed to private ensureReadOptionsFieldsNotSet() : void in class org.apache.beam.sdk.io.gcp.bigquery.BigQueryIO.TypedRead,VERDADEIRO,VERDADEIRO,The reviewer suggested even more possible renames.
analyst 2,https://github.com/apache/beam/pull/9405,e970a9099681bdd037dcefa92acd7a7c53556b90,https://github.com/apache/beam/commit/e970a9099681bdd037dcefa92acd7a7c53556b90,FALSE,,,,,
analyst 2,https://github.com/apache/flink/pull/9123,18bce5a71e73470e1164479d9039a02644f3bdf1,https://github.com/apache/flink/commit/18bce5a71e73470e1164479d9039a02644f3bdf1,TRUE,Rename Parameter,"executionVertex : ExecutionVertex to executionVertices : ExecutionVertex... in method private setTaskRunning(executionGraph ExecutionGraph, executionVertices ExecutionVertex...) : void in class org.apache.flink.runtime.executiongraph.AdaptedRestartPipelinedRegionStrategyNGAbortPendingCheckpointsTest",,,
analyst 2,https://github.com/apache/flink/pull/9123,18bce5a71e73470e1164479d9039a02644f3bdf1,https://github.com/apache/flink/commit/18bce5a71e73470e1164479d9039a02644f3bdf1,TRUE,Change Parameter Type,"executionVertex : ExecutionVertex to executionVertices : ExecutionVertex... in method private setTaskRunning(executionGraph ExecutionGraph, executionVertices ExecutionVertex...) : void in class org.apache.flink.runtime.executiongraph.AdaptedRestartPipelinedRegionStrategyNGAbortPendingCheckpointsTest",,,
analyst 2,https://github.com/apache/flink/pull/9123,18bce5a71e73470e1164479d9039a02644f3bdf1,https://github.com/apache/flink/commit/18bce5a71e73470e1164479d9039a02644f3bdf1,TRUE,Rename Variable,onlyExecutionVertex : ExecutionVertex to firstExecutionVertex : ExecutionVertex in method public abortPendingCheckpointsWhenRestartingTasks() : void in class org.apache.flink.runtime.executiongraph.AdaptedRestartPipelinedRegionStrategyNGAbortPendingCheckpointsTest,,,
analyst 2,https://github.com/apache/flink/pull/9123,3dbbd7b301a28cfac6d475be6f8f47594327e7e3,https://github.com/apache/flink/commit/3dbbd7b301a28cfac6d475be6f8f47594327e7e3,FALSE,Rename Method,"private setTaskRunning(executionGraph ExecutionGraph, executionVertices ExecutionVertex...) : void renamed to private setTasksRunning(executionGraph ExecutionGraph, executionVertices ExecutionVertex...) : void in class org.apache.flink.runtime.executiongraph.AdaptedRestartPipelinedRegionStrategyNGAbortPendingCheckpointsTest",VERDADEIRO,VERDADEIRO,No notes.
analyst 2,https://github.com/apache/flink/pull/9123,a70e7d2402b8d5ec4ef86689e0eb345322e431a5,https://github.com/apache/flink/commit/a70e7d2402b8d5ec4ef86689e0eb345322e431a5,FALSE,,,,,
analyst 2,https://github.com/apache/flink/pull/7582,5752ae805e29de76be4b3861676d10f6cf61f01e,https://github.com/apache/flink/commit/5752ae805e29de76be4b3861676d10f6cf61f01e,TRUE,,,,,
analyst 2,https://github.com/apache/flink/pull/7582,a3c4b794d093be4350dce840098bc4841eda6330,https://github.com/apache/flink/commit/a3c4b794d093be4350dce840098bc4841eda6330,TRUE,Rename Variable,notNumberGauge : List<Gauge> to notNumberGauges : List<Gauge> in method public report() : void in class org.apache.flink.metrics.datadog.DatadogHttpReporter,,,
analyst 2,https://github.com/apache/flink/pull/7582,5f1b274d7809edb49a437977f397f6169414eb81,https://github.com/apache/flink/commit/5f1b274d7809edb49a437977f397f6169414eb81,FALSE,Rename Variable,notNumberGauges : List<Gauge> to gaugesToRemove : List<Gauge> in method public report() : void in class org.apache.flink.metrics.datadog.DatadogHttpReporter,VERDADEIRO,VERDADEIRO,No notes.
analyst 2,https://github.com/apache/flink/pull/7582,054b592e5beb40af44ff70c9afe072393b76652e,https://github.com/apache/flink/commit/054b592e5beb40af44ff70c9afe072393b76652e,FALSE,,,,,
analyst 2,https://github.com/apache/flink/pull/7582,7b1a6ddda3eb5924b1c835950825c76cecb74dea,https://github.com/apache/flink/commit/7b1a6ddda3eb5924b1c835950825c76cecb74dea,FALSE,,,,,
analyst 2,https://github.com/apache/flink/pull/7582,a57d835250ac5a2a850b9c91f19d04ae399a2042,https://github.com/apache/flink/commit/a57d835250ac5a2a850b9c91f19d04ae399a2042,FALSE,,,,,
analyst 1,https://github.com/apache/kafka/pull/4893,f02971fd56247298bbf43be6874abb8f863ca7d5,https://github.com/apache/kafka/commit/f02971fd56247298bbf43be6874abb8f863ca7d5,TRUE,Extract Method,private setCurrentTime() : void extracted from private prepareEnvironment() : void in class org.apache.kafka.streams.integration.AbstractResetIntegrationTest,,,
analyst 1,https://github.com/apache/kafka/pull/4893,ab242c77c586e65abe33af204fc702cd3424cb15,https://github.com/apache/kafka/commit/ab242c77c586e65abe33af204fc702cd3424cb15,FALSE,Change Return Type,void to boolean in method private setCurrentTime() : boolean in class org.apache.kafka.streams.integration.AbstractResetIntegrationTest,TRUE,TRUE,A review comment in the commit's parent may have indirectly promoted such refactoring.
analyst 1,https://github.com/apache/kafka/pull/4893,5720bce09d1a0622c9e0023742f6f4cb79f129d1,https://github.com/apache/kafka/commit/5720bce09d1a0622c9e0023742f6f4cb79f129d1,FALSE,,,,,
analyst 2,https://github.com/apache/beam/pull/8188,394e11d10171bba2ac153bbfed706c4dea89d283,https://github.com/apache/beam/commit/394e11d10171bba2ac153bbfed706c4dea89d283,TRUE,,,,,
analyst 2,https://github.com/apache/beam/pull/8188,d41b8f49b228863cd93c8508b210118abb966737,https://github.com/apache/beam/commit/d41b8f49b228863cd93c8508b210118abb966737,TRUE,,,,,
